filename,width,height,class,xmin,ymin,xmax,ymax
ppe_1075_jpg.rf.14fb2bd704621fcfe7b18be4cb28d50f.jpg,1590,913,vest,1368,509,1475,644
pos_1817_jpg.rf.148f7aa76deae6ca33f703bdad6f1ee2.jpg,1280,720,vest,1,127,293,569
pos_1817_jpg.rf.148f7aa76deae6ca33f703bdad6f1ee2.jpg,1280,720,vest,65,262,574,718
160621-F-YW511-091_JPG_jpg.rf.15200fdf35e39ae91510fc13a63279dc.jpg,3349,2391,vest,345,222,984,1063
160621-F-YW511-091_JPG_jpg.rf.15200fdf35e39ae91510fc13a63279dc.jpg,3349,2391,vest,2490,1142,2685,1347
160621-F-YW511-091_JPG_jpg.rf.15200fdf35e39ae91510fc13a63279dc.jpg,3349,2391,vest,2965,906,3277,1329
ppe_1153_jpg.rf.152dff97c89f284d65da6284a71dc879.jpg,490,659,no-vest,201,337,293,472
170201-Z-CO490-006_JPG_jpg.rf.152f36772e1c1c22ece413cd0af0736d.jpg,4579,3048,vest,1123,1033,1708,1750
pos_1640_jpg.rf.14bf967d4a6068dca2b49926ff189199.jpg,1280,720,vest,206,232,617,656
pos_13_jpg.rf.154d1ae36a8de180a85b15a20e513df8.jpg,1000,1000,vest,41,13,951,978
img01_jpg.rf.14b0e8052fb528ebf11c71cbf2a9b4b7.jpg,1024,683,no-vest,14,164,346,453
image_61_jpg.rf.150cc66f59ad4f7d25ee53febaf67ccb.jpg,640,480,vest,232,177,346,258
pos_2128_jpg.rf.1599facacc81ba5d1b63887cc4cac520.jpg,1280,720,vest,403,163,571,384
pos_2128_jpg.rf.1599facacc81ba5d1b63887cc4cac520.jpg,1280,720,vest,829,107,986,345
ppe_1254_jpg.rf.1560e1c9c298cca57797bcb63e66afbd.jpg,1024,576,no-vest,532,234,636,357
ppe_1254_jpg.rf.1560e1c9c298cca57797bcb63e66afbd.jpg,1024,576,no-vest,360,235,475,391
ppe_1254_jpg.rf.1560e1c9c298cca57797bcb63e66afbd.jpg,1024,576,no-vest,723,237,845,419
ppe_1254_jpg.rf.1560e1c9c298cca57797bcb63e66afbd.jpg,1024,576,no-vest,177,271,294,467
ppe_1254_jpg.rf.1560e1c9c298cca57797bcb63e66afbd.jpg,1024,576,no-vest,0,268,101,520
pos_1912_jpg.rf.1586d99006841d957545e80d02102b07.jpg,1280,720,vest,206,184,383,399
pos_1912_jpg.rf.1586d99006841d957545e80d02102b07.jpg,1280,720,vest,578,178,799,337
Salt_Lake_City_-_Ramp_Agent_-2828301616073-29_jpg.rf.15488804045c5491f02b515d47801d0d.jpg,6000,4000,vest,2135,1694,2989,2826
ppe_0901_jpg.rf.150c140cdc02957329e74bcf9cb57725.jpg,570,474,vest,40,201,202,348
ppe_0901_jpg.rf.150c140cdc02957329e74bcf9cb57725.jpg,570,474,vest,345,274,530,398
pos_1545_jpg.rf.155314d1fcfe2fc3c96c2b94aaa84a42.jpg,1280,720,vest,0,284,92,717
pos_1545_jpg.rf.155314d1fcfe2fc3c96c2b94aaa84a42.jpg,1280,720,vest,299,246,473,470
pos_1545_jpg.rf.155314d1fcfe2fc3c96c2b94aaa84a42.jpg,1280,720,vest,589,174,741,409
pos_1545_jpg.rf.155314d1fcfe2fc3c96c2b94aaa84a42.jpg,1280,720,vest,851,232,1109,509
ppe_0434_jpg.rf.159f57ee10ae27fa6ed4d01a57866569.jpg,335,240,vest,32,52,109,191
ppe_0434_jpg.rf.159f57ee10ae27fa6ed4d01a57866569.jpg,335,240,no-vest,223,128,300,200
pos_1445_jpg.rf.1660f161131705d5709c7587b49e3ed1.jpg,1280,720,vest,756,326,1279,719
pos_594_jpg.rf.1668cad7fda56792ab279aaedfd11740.jpg,226,250,vest,6,4,222,245
ppe_0099_jpg.rf.1651cf52598a53bcef6bfb4183a92489.jpg,500,353,vest,184,169,454,347
01298_jpg.rf.164c9ba3c7d509ac06d4184f522702e4.jpg,500,351,no-vest,166,137,259,222
01298_jpg.rf.164c9ba3c7d509ac06d4184f522702e4.jpg,500,351,no-vest,292,233,479,351
01298_jpg.rf.164c9ba3c7d509ac06d4184f522702e4.jpg,500,351,no-vest,270,98,272,98
pos_1741_jpg.rf.1693a1ff6b581449879f707b98f30618.jpg,1280,720,vest,616,0,1278,540
00565_jpg.rf.1665bb66a8314abfe26e5b47a23516b2.jpg,500,375,no-vest,137,153,167,201
00565_jpg.rf.1665bb66a8314abfe26e5b47a23516b2.jpg,500,375,no-vest,328,156,363,200
00565_jpg.rf.1665bb66a8314abfe26e5b47a23516b2.jpg,500,375,no-vest,198,155,241,204
industrial_security_logistic_work_clothes_industrial_safety_protective_goggles_vest_worker-513142_jpg.rf.15a6451621ef8647aacf100522c4afc4.jpg,1200,803,vest,500,98,942,501
ppe_0238_jpg.rf.17b4ba4b19c2c23f1587e95ed428676e.jpg,545,819,vest,16,300,349,675
ppe_1270_jpg.rf.169ef77d76ab6ecd28563e21e54d280f.jpg,1200,800,no-vest,137,215,484,533
ppe_1270_jpg.rf.169ef77d76ab6ecd28563e21e54d280f.jpg,1200,800,no-vest,832,359,1113,716
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,0,97,40,182
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,160,138,223,218
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,193,140,223,193
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,363,142,415,269
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,303,134,341,201
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,271,128,315,201
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,224,178,242,269
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,0,270,111,415
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,103,270,214,415
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,187,270,223,415
img_046_jpg.rf.1668e137612b81747f0af0a586c8775b.jpg,416,416,vest,277,281,415,415
ppe_0336_jpg.rf.16aae62f7d62ff33949b756abcec79e6.jpg,200,300,vest,26,77,139,201
image_163_jpg.rf.17d991bbd4361e6490489000923d9f16.jpg,640,480,vest,236,205,350,285
pos_1510_jpg.rf.18051a7c7b881465cce0b1750dca3be7.jpg,1280,720,vest,184,407,831,718
00387_jpg.rf.15c5b772ad3af0470d71739570fda0a8.jpg,360,240,vest,72,82,164,196
00387_jpg.rf.15c5b772ad3af0470d71739570fda0a8.jpg,360,240,vest,188,76,286,208
00387_jpg.rf.15c5b772ad3af0470d71739570fda0a8.jpg,360,240,no-vest,32,106,103,221
pos_680_jpg.rf.181c1e37d252d19c2a58621e5b61902e.jpg,500,500,vest,75,20,418,491
pos_2134_jpg.rf.168866256e1c35e9fec4264df75a3e83.jpg,1280,720,vest,269,165,367,353
ppe_0198_jpg.rf.16a03cc160ea46c6801be918b4e947a4.jpg,2000,1333,vest,185,436,742,1296
ppe_0198_jpg.rf.16a03cc160ea46c6801be918b4e947a4.jpg,2000,1333,vest,1332,460,1953,1329
ppe_0198_jpg.rf.16a03cc160ea46c6801be918b4e947a4.jpg,2000,1333,vest,722,553,1356,1333
ppe_0817_jpg.rf.1695f283941a07c1d9e32ab2625ea093.jpg,1200,628,vest,566,327,679,460
ppe_0817_jpg.rf.1695f283941a07c1d9e32ab2625ea093.jpg,1200,628,vest,703,337,783,473
US_Navy_090424-N-1057H-449_Engineering_Aide_measurements_in_a_rain_storm_for_the_Hamramba_School_Proj_jpg.rf.16ac2af945796c442b9e9b6c3b36fb87.jpg,3008,2000,no-vest,2239,341,2672,756
pos_657_jpg.rf.1835ae640fb789f62426576cacef4adf.jpg,1200,1200,vest,213,19,995,1172
ppe_1034_jpg.rf.17a93b81aecab1c7c21416442c2d03b9.jpg,650,434,vest,278,248,391,421
ppe_1034_jpg.rf.17a93b81aecab1c7c21416442c2d03b9.jpg,650,434,vest,435,308,634,434
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,31,138,150,244
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,126,90,249,244
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,231,83,265,244
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,305,0,415,244
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,79,245,160,342
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,199,350,258,415
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,12,245,53,302
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,0,245,29,311
Image5_jpg.rf.1771737e5ee87feb6824b7ecff522b61.jpg,416,416,vest,283,374,403,415
ppe_0921_jpg.rf.186116da2dfdb6c38318cfe902bfea12.jpg,660,453,vest,269,92,345,234
ppe_0921_jpg.rf.186116da2dfdb6c38318cfe902bfea12.jpg,660,453,vest,529,100,645,230
ppe_0921_jpg.rf.186116da2dfdb6c38318cfe902bfea12.jpg,660,453,vest,465,122,531,220
ppe_0921_jpg.rf.186116da2dfdb6c38318cfe902bfea12.jpg,660,453,vest,46,117,151,247
image_180_jpg.rf.18b7502b0838852201231ed517f4961f.jpg,640,480,vest,232,173,345,255
image_95_jpg.rf.18d8f29afd27852a11a8fa6899275e88.jpg,640,480,vest,280,145,329,212
pos_1702_jpg.rf.1805bdb8646b0e61172373e2e8b42de8.jpg,1280,720,vest,801,341,885,444
pos_1702_jpg.rf.1805bdb8646b0e61172373e2e8b42de8.jpg,1280,720,vest,861,399,916,490
02564_jpg.rf.194c0b9300bfe00a09b248b227fb7ca3.jpg,720,494,no-vest,289,191,433,373
pos_642_jpg.rf.184accf1cc8296a836810c957c9eea36.jpg,400,400,vest,52,58,355,351
02571_jpg.rf.18a089f9b7c58c73b6fccce538663381.jpg,1200,799,vest,915,206,1113,353
02571_jpg.rf.18a089f9b7c58c73b6fccce538663381.jpg,1200,799,vest,401,206,515,373
ppe_0248_jpg.rf.18f241577d92080681786ab5301a9850.jpg,480,320,vest,301,134,344,185
ppe_0248_jpg.rf.18f241577d92080681786ab5301a9850.jpg,480,320,vest,363,130,389,190
ppe_0248_jpg.rf.18f241577d92080681786ab5301a9850.jpg,480,320,vest,199,139,250,219
ppe_0248_jpg.rf.18f241577d92080681786ab5301a9850.jpg,480,320,vest,395,125,472,237
ppe_0248_jpg.rf.18f241577d92080681786ab5301a9850.jpg,480,320,vest,256,151,308,253
ppe_0248_jpg.rf.18f241577d92080681786ab5301a9850.jpg,480,320,vest,20,156,112,259
pos_1349_jpg.rf.173750f95ea20b89ea29bcbcb2a95e10.jpg,1280,720,vest,0,173,57,284
pos_1349_jpg.rf.173750f95ea20b89ea29bcbcb2a95e10.jpg,1280,720,vest,170,120,282,269
pos_1349_jpg.rf.173750f95ea20b89ea29bcbcb2a95e10.jpg,1280,720,vest,741,176,868,346
pos_2023_jpg.rf.1923ee0406de51f08d4e2b9dc5847244.jpg,1280,720,vest,902,421,1278,717
pos_181_jpg.rf.1946cc72f47719a1dedcdfd72bf96d99.jpg,1024,1024,vest,14,116,694,910
pos_181_jpg.rf.1946cc72f47719a1dedcdfd72bf96d99.jpg,1024,1024,vest,697,117,1012,910
pos_181_jpg.rf.1946cc72f47719a1dedcdfd72bf96d99.jpg,1024,1024,vest,532,119,847,906
pos_192_jpg.rf.1978b2f4e12851994e342c5173656456.jpg,555,832,vest,29,81,525,707
pos_519_jpg.rf.19677216f822ac5e1a8c9e85caaa301a.jpg,800,800,vest,25,23,505,775
pos_519_jpg.rf.19677216f822ac5e1a8c9e85caaa301a.jpg,800,800,vest,468,117,766,674
03108_jpg.rf.18c8f368e59480c1f6a9dd923e850bcb.jpg,570,858,vest,111,257,408,550
pos_1404_jpg.rf.17624109b97f7b101482dcd4e11b868f.jpg,1280,720,vest,90,208,523,719
image_159_jpg.rf.191ec13a110f6d10e800387d54c9421a.jpg,640,480,vest,271,159,380,252
Joint_training_maintains_vehicles-2C_friendships_DVIDS265261_jpg.rf.177b0c78cdabe70723152afa21dddeaa.jpg,1514,2100,no-vest,3,549,584,1899
img_30_jpg.rf.19105200b61f2bd7f80ba35a4fd3e290.jpg,1200,1200,no-vest,344,318,839,1025
pos_1775_jpg.rf.198d8b42984501d62dfa5732a23df9be.jpg,1280,720,vest,157,475,998,718
img10_jpg.rf.19807bb6d85748ba75398f71a756e164.jpg,1300,957,no-vest,481,702,1300,866
pos_1799_jpg.rf.1ae634d9191236e6dc42954b39f0ba61.jpg,1280,720,vest,3,274,593,718
6876946433_592575131a_o_jpg.rf.1a41ec01d2d6d2d745349ef06d5fe414.jpg,680,1024,vest,82,222,250,599
Image55_jpg.rf.19e59614dc1cbb73f77c0fcc46ff349d.jpg,416,416,vest,77,60,199,192
Image55_jpg.rf.19e59614dc1cbb73f77c0fcc46ff349d.jpg,416,416,vest,0,274,167,400
Image55_jpg.rf.19e59614dc1cbb73f77c0fcc46ff349d.jpg,416,416,vest,238,274,298,359
Image55_jpg.rf.19e59614dc1cbb73f77c0fcc46ff349d.jpg,416,416,vest,316,302,380,388
image_263_jpg.rf.1a8b1faece3adc97ed32b7925e6f4bb5.jpg,640,480,vest,619,166,640,231
Image22_jpg.rf.1a41599f04cbe5a02414b8323a9c56f4.jpg,416,416,vest,73,0,161,127
Image22_jpg.rf.1a41599f04cbe5a02414b8323a9c56f4.jpg,416,416,vest,0,0,90,77
Image22_jpg.rf.1a41599f04cbe5a02414b8323a9c56f4.jpg,416,416,vest,162,43,253,148
Image22_jpg.rf.1a41599f04cbe5a02414b8323a9c56f4.jpg,416,416,vest,0,210,24,331
Image22_jpg.rf.1a41599f04cbe5a02414b8323a9c56f4.jpg,416,416,vest,130,190,161,360
Image22_jpg.rf.1a41599f04cbe5a02414b8323a9c56f4.jpg,416,416,vest,64,264,117,343
Image22_jpg.rf.1a41599f04cbe5a02414b8323a9c56f4.jpg,416,416,vest,11,252,72,332
Image22_jpg.rf.1a41599f04cbe5a02414b8323a9c56f4.jpg,416,416,vest,162,219,352,415
ppe_0534_jpg.rf.1ba49278f36eea206866bfd0ee6ccca2.jpg,828,442,vest,119,176,314,442
ppe_0534_jpg.rf.1ba49278f36eea206866bfd0ee6ccca2.jpg,828,442,vest,382,192,645,439
pos_510_jpg.rf.199b3064489146cbb8551c853fe15db7.jpg,550,550,vest,95,28,451,531
pos_1560_jpg.rf.1a76bc7b7ecdd457f7d25dd629635d9d.jpg,1280,720,vest,1,562,973,719
pos_1979_jpg.rf.1aad6d61092f88c13f35f5288f9c94b2.jpg,1280,720,vest,257,274,580,563
pos_428_jpg.rf.1b797a687ca0f45950cda7c4a12fa557.jpg,850,850,vest,141,85,675,795
image_100_jpg.rf.1b8817bd09b5d9ae87717953f0244c83.jpg,640,480,vest,200,145,296,247
Image53_jpg.rf.1bd4418eedfe03ce24f17f47c8e92101.jpg,416,416,vest,0,37,43,196
Image53_jpg.rf.1bd4418eedfe03ce24f17f47c8e92101.jpg,416,416,vest,79,17,196,189
Image53_jpg.rf.1bd4418eedfe03ce24f17f47c8e92101.jpg,416,416,vest,0,289,219,415
Image53_jpg.rf.1bd4418eedfe03ce24f17f47c8e92101.jpg,416,416,vest,332,271,373,366
Image53_jpg.rf.1bd4418eedfe03ce24f17f47c8e92101.jpg,416,416,vest,376,270,415,293
Image53_jpg.rf.1bd4418eedfe03ce24f17f47c8e92101.jpg,416,416,vest,246,334,302,415
181025-F-OY097-0120_JPG_jpg.rf.1bb7824d64730d6dec28190c5a276f5b.jpg,5728,3222,no-vest,2453,1686,5128,3174
image_129_jpg.rf.1bcb329b62befc1aa1586337b2822896.jpg,640,480,vest,212,146,270,215
ppe_0065_jpg.rf.1b44ac72fa178007ee2101dc6888e470.jpg,700,410,no-vest,191,189,496,410
image_185_jpg.rf.1b93d87e5db8686741ceb7221a79f032.jpg,640,480,vest,232,174,349,252
construction_trade_metal_cutting_craftsman_boilermaker-665494_jpg.rf.1afda3259b023269985b1bcb646b4020.jpg,1200,800,no-vest,0,179,260,744
ppe_1131_jpg.rf.1c1b84d11a419821021178d6ea3d2451.jpg,720,494,no-vest,307,189,425,393
ppe_0037_jpg.rf.19948f457187abb0ae605edcedb93ed1.jpg,800,566,vest,580,427,627,481
ppe_0037_jpg.rf.19948f457187abb0ae605edcedb93ed1.jpg,800,566,vest,187,434,221,479
ppe_0077_jpg.rf.19e1e012f3974b161c6489e30aff5fdd.jpg,500,331,no-vest,191,163,283,274
141122-N-ZZ999-001_JPG_jpg.rf.1c5e0c174a5d047c1d249b9fe9b4cd8b.jpg,2100,1352,no-vest,70,315,285,548
141122-N-ZZ999-001_JPG_jpg.rf.1c5e0c174a5d047c1d249b9fe9b4cd8b.jpg,2100,1352,no-vest,337,306,590,539
141122-N-ZZ999-001_JPG_jpg.rf.1c5e0c174a5d047c1d249b9fe9b4cd8b.jpg,2100,1352,no-vest,578,279,828,548
141122-N-ZZ999-001_JPG_jpg.rf.1c5e0c174a5d047c1d249b9fe9b4cd8b.jpg,2100,1352,no-vest,871,262,1104,517
141122-N-ZZ999-001_JPG_jpg.rf.1c5e0c174a5d047c1d249b9fe9b4cd8b.jpg,2100,1352,no-vest,1078,286,1419,585
frame725_jpg.rf.1b0589d23491dda751ab9b4bdbc3ecd8.jpg,2688,1520,no-vest,791,763,1273,1516
frame725_jpg.rf.1b0589d23491dda751ab9b4bdbc3ecd8.jpg,2688,1520,no-vest,1678,877,2284,1520
img_034_jpg.rf.1a776720b9dde971425c11d68bb9bbca.jpg,416,416,vest,95,35,244,148
img_034_jpg.rf.1a776720b9dde971425c11d68bb9bbca.jpg,416,416,vest,312,0,415,148
img_034_jpg.rf.1a776720b9dde971425c11d68bb9bbca.jpg,416,416,vest,245,0,347,132
img_034_jpg.rf.1a776720b9dde971425c11d68bb9bbca.jpg,416,416,vest,0,320,244,415
img_034_jpg.rf.1a776720b9dde971425c11d68bb9bbca.jpg,416,416,vest,333,220,415,415
image_235_jpg.rf.1c6f1095bc4e0e4f287766a6c44d39cf.jpg,640,480,vest,231,180,341,266
pos_2113_jpg.rf.1cc33f1cd113b1cc0c21678323cec7e5.jpg,1280,720,vest,428,190,463,327
pos_2113_jpg.rf.1cc33f1cd113b1cc0c21678323cec7e5.jpg,1280,720,vest,604,227,705,368
ppe_0629_jpg.rf.1cb7a37927b87ca250f4af5b0a938c82.jpg,683,1024,no-vest,85,239,293,627
ppe_0629_jpg.rf.1cb7a37927b87ca250f4af5b0a938c82.jpg,683,1024,no-vest,378,232,582,665
Image57_jpg.rf.1c9bc4ec0386be885c7c885b1dff5686.jpg,416,416,vest,62,37,115,117
Image57_jpg.rf.1c9bc4ec0386be885c7c885b1dff5686.jpg,416,416,vest,199,80,395,269
Image57_jpg.rf.1c9bc4ec0386be885c7c885b1dff5686.jpg,416,416,vest,185,270,403,415
ppe_1085_jpg.rf.1b95457f36d1dcad0066673f6963fbae.jpg,602,900,vest,286,584,381,702
00549_jpg.rf.1bcc2b27e6af27b467e61cf31df191c0.jpg,1200,800,vest,0,288,363,787
00549_jpg.rf.1bcc2b27e6af27b467e61cf31df191c0.jpg,1200,800,vest,305,346,914,796
pos_1696_jpg.rf.1cdbc88655eda9ce06655ecf3a47ee39.jpg,1280,720,vest,283,142,411,284
pos_1696_jpg.rf.1cdbc88655eda9ce06655ecf3a47ee39.jpg,1280,720,vest,369,299,451,381
ppe_0369_jpg.rf.1d0ca2db1b2f9aa01553766c02d4ac86.jpg,996,339,vest,409,115,572,339
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,60,134,116,199
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,106,137,167,216
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,231,149,276,205
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,170,152,223,212
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,330,160,373,215
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,407,151,455,230
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,375,166,406,218
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,260,163,322,231
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,521,185,549,214
00594_jpg.rf.1d20daf9e88be54ec808d28342309151.jpg,600,400,no-vest,449,167,499,242
pos_407_jpg.rf.1d37028ccdb1fdb74023b637d8b275a4.jpg,501,632,vest,11,194,320,624
pos_407_jpg.rf.1d37028ccdb1fdb74023b637d8b275a4.jpg,501,632,vest,70,128,379,552
pos_407_jpg.rf.1d37028ccdb1fdb74023b637d8b275a4.jpg,501,632,vest,120,68,420,492
pos_407_jpg.rf.1d37028ccdb1fdb74023b637d8b275a4.jpg,501,632,vest,189,10,491,439
pos_1601_jpg.rf.1da766757473b54c66c90798a22d4ae6.jpg,1280,720,vest,711,287,888,553
pos_1601_jpg.rf.1da766757473b54c66c90798a22d4ae6.jpg,1280,720,vest,892,356,960,473
pos_1601_jpg.rf.1da766757473b54c66c90798a22d4ae6.jpg,1280,720,vest,482,243,606,391
pos_1601_jpg.rf.1da766757473b54c66c90798a22d4ae6.jpg,1280,720,vest,223,273,401,534
pos_1601_jpg.rf.1da766757473b54c66c90798a22d4ae6.jpg,1280,720,vest,0,308,117,719
image_226_jpg.rf.1d89efdab438987d5d121b40229435ef.jpg,640,480,vest,235,183,342,263
pos_2143_jpg.rf.1d0995ef512db08931baf28a9165367b.jpg,1280,720,vest,0,280,75,718
pos_2143_jpg.rf.1d0995ef512db08931baf28a9165367b.jpg,1280,720,vest,327,398,470,603
image_34_jpg.rf.1cd9c33fb731e522ae851a6bb560f7a1.jpg,640,480,vest,259,218,454,440
pos_1546_jpg.rf.1d8b52cb01092dc0fd15339f592f6d92.jpg,1280,720,vest,298,300,359,452
pos_1546_jpg.rf.1d8b52cb01092dc0fd15339f592f6d92.jpg,1280,720,vest,370,303,448,445
pos_1762_jpg.rf.1df36f59cf6f2d119f490adbfe62db37.jpg,1280,720,vest,361,458,1035,718
image_167_jpg.rf.1db88912a6027b742c808197ef3088e6.jpg,640,480,vest,194,169,289,240
ppe_1179_jpg.rf.1d0eabec9fc195e4c0cf4e43e55c23a8.jpg,1200,801,no-vest,378,427,1019,801
00819_jpg.rf.1d12486a74879aa6294fddca7aa03cb1.jpg,1024,683,no-vest,367,256,492,425
00506_jpg.rf.1dcd58e304c196e7680fa0c8b3a4843d.jpg,600,400,vest,470,216,486,235
00506_jpg.rf.1dcd58e304c196e7680fa0c8b3a4843d.jpg,600,400,vest,437,213,463,240
00506_jpg.rf.1dcd58e304c196e7680fa0c8b3a4843d.jpg,600,400,vest,411,209,439,244
00506_jpg.rf.1dcd58e304c196e7680fa0c8b3a4843d.jpg,600,400,vest,258,191,335,261
00506_jpg.rf.1dcd58e304c196e7680fa0c8b3a4843d.jpg,600,400,vest,376,206,412,247
00506_jpg.rf.1dcd58e304c196e7680fa0c8b3a4843d.jpg,600,400,vest,335,209,375,251
21487159874_6a144e5f75_o_d_jpg.rf.1dc0ae489e5e9bd08463399e66b5975c.jpg,4393,2967,vest,1790,678,2433,1690
21487159874_6a144e5f75_o_d_jpg.rf.1dc0ae489e5e9bd08463399e66b5975c.jpg,4393,2967,vest,2531,814,3021,1628
21487159874_6a144e5f75_o_d_jpg.rf.1dc0ae489e5e9bd08463399e66b5975c.jpg,4393,2967,vest,842,590,1568,1731
pos_1782_jpg.rf.1e3c0e972cdcfc2083f68599d9781d67.jpg,1280,720,vest,1,91,279,717
pos_1782_jpg.rf.1e3c0e972cdcfc2083f68599d9781d67.jpg,1280,720,vest,487,165,936,715
img_02_jpg.rf.1f7451177531c07e7e91ae044cc273a4.jpg,2000,1333,no-vest,208,575,948,1333
ppe_0108_jpg.rf.1ec0e94f307e99e2b7abe3788a29df92.jpg,601,900,vest,144,328,477,773
ppe_0172_jpg.rf.1f36815859a4107b13d68f69efafebcf.jpg,1500,756,vest,687,520,767,650
ppe_0172_jpg.rf.1f36815859a4107b13d68f69efafebcf.jpg,1500,756,vest,553,520,673,660
ppe_0172_jpg.rf.1f36815859a4107b13d68f69efafebcf.jpg,1500,756,vest,795,452,1377,756
pos_551_jpg.rf.1e41a5ba7919bbda747028f22230f66c.jpg,1280,1280,vest,199,332,1056,1207
image_170_jpg.rf.1f3bed44cdfaec0fb30e296f5097750e.jpg,640,480,vest,276,175,391,258
img_015_png_jpg.rf.1efc61d7175891758e7812e66b13e6e9.jpg,416,416,vest,174,124,252,273
img_015_png_jpg.rf.1efc61d7175891758e7812e66b13e6e9.jpg,416,416,vest,253,127,313,273
img_015_png_jpg.rf.1efc61d7175891758e7812e66b13e6e9.jpg,416,416,vest,253,274,313,404
img_015_png_jpg.rf.1efc61d7175891758e7812e66b13e6e9.jpg,416,416,vest,320,274,367,384
img_015_png_jpg.rf.1efc61d7175891758e7812e66b13e6e9.jpg,416,416,vest,372,274,415,406
ppe_0533_jpg.rf.1f235652473f159b954bc1282901b3c8.jpg,1100,731,no-vest,628,294,815,420
ppe_0533_jpg.rf.1f235652473f159b954bc1282901b3c8.jpg,1100,731,no-vest,468,284,608,495
ppe_0533_jpg.rf.1f235652473f159b954bc1282901b3c8.jpg,1100,731,no-vest,828,262,1014,536
ppe_0533_jpg.rf.1f235652473f159b954bc1282901b3c8.jpg,1100,731,no-vest,263,284,440,515
ppe_0428_jpg.rf.1fc2e7db4a4215a39d1709e0b617f99d.jpg,1170,500,vest,145,246,191,316
190213-F-PG738-1255_JPG_jpg.rf.1e3851273de48e7eeb140b8bb359cf85.jpg,4500,3000,no-vest,2586,486,4497,2656
Image56_jpg.rf.1f7bc184876a3dc82b7d86ec9d8e1ef4.jpg,416,416,vest,68,126,172,194
Image56_jpg.rf.1f7bc184876a3dc82b7d86ec9d8e1ef4.jpg,416,416,vest,177,84,276,194
Image56_jpg.rf.1f7bc184876a3dc82b7d86ec9d8e1ef4.jpg,416,416,vest,0,195,294,337
Image56_jpg.rf.1f7bc184876a3dc82b7d86ec9d8e1ef4.jpg,416,416,vest,385,211,415,265
Image56_jpg.rf.1f7bc184876a3dc82b7d86ec9d8e1ef4.jpg,416,416,vest,367,216,398,270
Image56_jpg.rf.1f7bc184876a3dc82b7d86ec9d8e1ef4.jpg,416,416,vest,346,222,381,273
Image56_jpg.rf.1f7bc184876a3dc82b7d86ec9d8e1ef4.jpg,416,416,vest,328,225,365,280
Image56_jpg.rf.1f7bc184876a3dc82b7d86ec9d8e1ef4.jpg,416,416,vest,311,233,344,291
image_154_jpg.rf.1cdbfd289ba04578dc49badeb0705873.jpg,640,480,vest,269,177,384,260
Image31_jpg.rf.1fd34298cfb885bc8745e1ee14c25ab4.jpg,416,416,vest,107,17,198,123
Image31_jpg.rf.1fd34298cfb885bc8745e1ee14c25ab4.jpg,416,416,vest,30,199,159,345
Image31_jpg.rf.1fd34298cfb885bc8745e1ee14c25ab4.jpg,416,416,vest,199,124,371,334
pos_596_jpg.rf.201ad03d43a8753db8a6d894b8b98f73.jpg,500,500,vest,14,21,484,476
ppe_0739_jpg.rf.1f71c75aaf0fcf04604b8cf2f1dbd3e0.jpg,800,533,vest,209,151,311,334
ppe_0739_jpg.rf.1f71c75aaf0fcf04604b8cf2f1dbd3e0.jpg,800,533,vest,559,179,673,369
